Date,Agent,All Products,Calls,Carrier Diversification,DMV NB,DMV NB Count,GI,Meal Penalties,Money Reports Error,BF,NB,NB vs Serv,Work Hours,OT,QA Score,Refunds,Tardies,Traffic School,Underwriting Error Margin,Uninsured Motorist %,Unjust OT,UW Open,WQ
1/4/25,brendame,,,,0,0,865.93,0,,333.44,2,0.39,0,0,,,,,,,,,
1/4/25,cindyo,,,,0,0,155,0,,0,0,0.00,7.5,0,,,,,,,,,
1/4/25,creyes,,,,40.75,1,665.79,0,,0,0,0.00,7.9,0,,,,,,,,,
1/4/25,cristinal,,,,40.75,1,1346.99,0,,774.49,6,0.57,8,0.25,,,,,,,,,
1/4/25,Cynthiar,,,,0,0,1091.15,0,,450,2,0.41,7.73,0,,,,,,,,,
1/4/25,diannah,,,,81.5,2,1432.09,0,,425.59,4,0.30,7.7,0,,,,,,,,,
1/4/25,drbadillo,,,,0,0,145.02,0,,0,0,0.00,0,0,,,,,,,,,
1/4/25,erickm,,,,0,0,465.01,0,,0,0,0.00,0,0,,,,,,,,,
1/4/25,erickp,,,,0,0,309.28,0,,143.93,1,0.47,7.62,0,,,,,,,,,
1/4/25,evisd,,,,0,0,15,0,,0,0,0.00,0,0,,,,,,,,,
1/4/25,FabianC,,,,0,0,855.76,0,,735.7,4,0.86,8,0.28,,,,,,,,,
1/4/25,fragarcia,,,,0,0,15,0,,0,0,0.00,0,0,,,,,,,,,
1/4/25,franciscos,,,,0,0,200,0,,0,0,0.00,0,0,,,,,,,,,
1/4/25,fredm,,,,0,0,60.74,0,,0,0,0.00,7.5,0,,,,,,,,,
1/4/25,gabrielab,,,,40.75,1,720.75,0,,200,1,0.28,0,0,,,,,,,,,
1/4/25,gcastellanos,,,,40.75,1,516.04,0,,0,0,0.00,8,0.06,,,,,,,,,
1/4/25,GeorgeL,,,,0,0,1185.46,0,,896.97,5,0.76,7.57,0,,,,,,,,,
1/4/25,gloriaf,,,,0,0,593.18,0,,423.18,2,0.71,7.56,0,,,,,,,,,
1/4/25,gorellana,,,,40.75,1,1240.53,0,,759.84,3,0.61,7.25,0,,,,,,,,,
1/4/25,GracielaM,,,,0,0,640.46,1,,459.61,2,0.72,7.51,0,,,,,,,,,
1/4/25,guadalupel,,,,0,0,345,0,,0,0,0.00,0,0,,,,,,,,,
1/4/25,hluevano,,,,0,0,30,0,,0,0,0.00,0,0,,,,,,,,,
1/4/25,hugod,,,,0,0,535,0,,435,3,0.81,0,0,,,,,,,,,
1/4/25,irvinm,,,,0,0,730.88,0,,585,3,0.80,7.27,0,,,,,,,,,
1/4/25,isidroc,,,,0,0,150,0,,0,0,0.00,0,0,,,,,,,,,
1/4/25,jaimemo,,,,0,0,15,0,,0,0,0.00,0,0,,,,,,,,,
1/4/25,jazminhol,,,,0,0,1699,0,,1400,3,0.82,6.78,0,,,,,,,,,
1/4/25,jeanetts,,,,0,0,50,0,,0,2,0.00,0,0,,,,,,,,,
1/4/25,jorgej,,,,0,0,105,0,,0,0,0.00,0,0,,,,,,,,,
1/4/25,jorgel,,,,0,0,0,0,,0,2,-,0,0,,,,,,,,,
1/4/25,josemar,,,,0,0,95.01,0,,0,0,0.00,0,0,,,,,,,,,
1/4/25,joser,,,,0,0,85,0,,0,0,0.00,0,0,,,,,,,,,
1/4/25,justinr,,,,0,0,47,0,,0,0,0.00,0,0,,,,,,,,,
1/4/25,karina,,,,0,0,0,0,,0,1,-,0,0,,,,,,,,,
1/4/25,karymes,,,,0,0,927.5,0,,533.38,3,0.58,8,0,,,,,,,,,
1/4/25,kcoronado,,,,0,0,725.09,0,,205.09,1,0.28,4.02,0,,,,,,,,,
1/4/25,landih,,,,0,0,848.63,0,,598.63,3,0.71,7.48,0,,,,,,,,,
1/4/25,luisal,,,,0,0,95,0,,0,0,0.00,0,0,,,,,,,,,
1/4/25,luisort,,,,0,0,948.35,0,,868.35,3,0.92,0,0,,,,,,,,,
1/4/25,Luisro,,,,137.5,1,1032.8,0,,194.6,1,0.19,8,0.16,,,,,,,,,
1/4/25,manuels,,,,0,0,253.86,0,,193.86,1,0.76,0,0,,,,,,,,,
1/4/25,marianara,,,,0,0,509.96,0,,0,0,0.00,7.5,0,,,,,,,,,
1/4/25,mariavel,,,,0,0,837.55,0,,776.92,3,0.93,7.52,0,,,,,,,,,
1/4/25,marinaag,,,,0,0,506.36,0,,93.99,1,0.19,7.7,0,,,,,,,,,
1/4/25,mariselaz,,,,0,0,568.27,0,,285,2,0.50,7.39,0,,,,,,,,,
1/4/25,marthagon,,,,0,0,0.01,0,,0,0,0.00,0,0,,,,,,,,,
1/4/25,mcarrasco,,,,0,0,30,0,,0,0,0.00,0,0,,,,,,,,,
1/4/25,melissace,,,,0,0,260.57,1,,0,0,0.00,7.5,0,,,,,,,,,
1/4/25,misaelm,,,,0,0,95,0,,0,0,0.00,0,0,,,,,,,,,
1/4/25,mpurata,,,,0,0,1583.41,0,,1413.41,7,0.89,0,0,,,,,,,,,
1/4/25,ObedD,,,,0,0,485.06,0,,115.06,3,0.24,7.23,0,,,,,,,,,
1/4/25,oscarg,,,,40.75,1,652.28,0,,349.35,4,0.54,7.95,0,,,,,,,,,
1/4/25,patrick,,,,188.25,2,620.37,0,,0,0,0.00,0,0,,,,,,,,,
1/4/25,pedrom,,,,0,0,90,0,,0,0,0.00,7.47,0,,,,,,,,,
1/4/25,priscillam,,,,0,0,15.01,0,,0,0,0.00,0,0,,,,,,,,,
1/4/25,rafaelr,,,,0,0,628.35,0,,613.35,3,0.98,7.75,0,,,,,,,,,
1/4/25,rickyc,,,,0,0,1489,0,,674,2,0.45,4.92,0,,,,,,,,,
1/4/25,rodolfom,,,,0,0,425,0,,0,0,0.00,0,0,,,,,,,,,
1/4/25,rosalba,,,,40.75,1,1025.22,0,,349.47,2,0.34,8,0.52,,,,,,,,,
1/4/25,samanthav,,,,0,0,600.03,0,,555.03,2,0.93,7.51,0,,,,,,,,,
1/4/25,SandraV,,,,0,0,850,0,,250,1,0.29,7.62,0,,,,,,,,,
1/4/25,sofiaga,,,,137.5,1,932.08,0,,448.86,2,0.48,8,0.19,,,,,,,,,
1/4/25,stephaniev,,,,40.75,1,328.91,0,,200,1,0.61,2.15,0,,,,,,,,,
1/4/25,vanesaa,,,,40.75,1,1036.52,0,,99.45,1,0.10,7.52,0,,,,,,,,,
1/4/25,veronicam,,,,40.75,1,40.75,0,,0,0,0.00,0,0,,,,,,,,,
1/4/25,victordiaz,,,,0,0,155.48,0,,0,0,0.00,7.52,0,,,,,,,,,
1/4/25,victoriag,,,,0,0,50,0,,0,0,0.00,0,0,,,,,,,,,
1/4/25,walter,,,,0,0,1428.77,0,,210.62,1,0.15,7.98,0,,,,,,,,,
1/4/25,webpayments,,,,0,0,70.59,0,,0,0,0.00,0,0,,,,,,,,,
1/4/25,wnolasco,,,,40.75,1,677.94,0,,377.95,3,0.56,7.68,0,,,,,,,,,
1/4/25,yeimys,,,,0,0,0,0,,0,8,-,0,0,,,,,,,,,
1/4/25,yocelinee,,,,0,0,142.29,0,,0,0,0.00,7.51,0,,,,,,,,,
1/5/25,alexanderl,,,,0,0,605,0,,605,3,1.00,0,0,,,,,,,,,
1/5/25,alexandram,,,,0,0,890,0,,815,6,0.92,8,0,,,,,,,,,
1/5/25,edwards,,,,0,0,571.93,0,,506.93,3,0.89,7.5,0,,,,,,,,,
1/5/25,fernandomon,,,,0,0,212,0,,177,1,0.83,7.47,0,,,,,,,,,
1/5/25,hugod,,,,0,0,721,0,,541,3,0.75,0,0,,,,,,,,,
1/5/25,josefinah,,,,0,0,589,0,,469,3,0.80,0,0,,,,,,,,,
1/5/25,yeimys,,,,0,0,0,0,,0,5,-,0,0,,,,,,,,,
1/6/25,aaronr,,,,0,0,437.82,0,,437.82,2,1.00,0,0,,,,,,,,,
1/6/25,AbrahamD,,,,0,0,2440,0,,992,3,0.41,8,0.67,,,,,,,,,
1/6/25,AbrahamP,,,,0,0,1070.13,0,,636.87,4,0.60,8,1.26,,,,,,,,,
1/6/25,acabello,,,,0,0,285.33,0,,0,0,0.00,0,0,,,,,,,,,
1/6/25,aduran,,,,0,0,514.22,0,,439.22,3,0.85,8,1.29,,,,,,,,,
1/6/25,AlanP,,,,0,0,376.32,0,,0,0,0.00,0,0,,,,,,,,,
1/6/25,AlejandraRa,,,,0,0,648.66,0,,408.66,2,0.63,7.73,0,,,,,,,,,
1/6/25,alexanderl,,,,0,0,1789.84,0,,1196.59,7,0.67,0,0,,,,,,,,,
1/6/25,alexanderm,,,,0,0,1355.32,0,,470,2,0.35,7.85,0,,,,,,,,,
1/6/25,alexandram,,,,0,0,1077.41,0,,777.41,4,0.72,8,0.52,,,,,,,,,
1/6/25,AlexC,,,,0,0,701.74,0,,225.72,1,0.32,7.4,0,,,,,,,,,
1/6/25,alexiaz,,,,0,0,569.85,0,,508,2,0.89,8,0,,,,,,,,,
1/6/25,alfredojm,,,,0,0,45.01,0,,0,0,0.00,0,0,,,,,,,,,
1/6/25,alfredome,,,,81.5,2,1164.6,0,,442.75,3,0.38,7.97,0,,,,,,,,,
1/6/25,almag,,,,0,0,125,0,,0,0,0.00,7.97,0,,,,,,,,,
1/6/25,alonsod,,,,137.5,1,1060.85,0,,396.35,2,0.37,8,0.17,,,,,,,,,
1/6/25,andreaam,,,,0,0,346.56,0,,301.61,1,0.87,8,0,,,,,,,,,
1/6/25,andreae,,,,40.75,1,735.97,0,,324.62,2,0.44,8,0,,,,,,,,,
1/6/25,andresm,,,,0,0,305.69,0,,188.84,2,0.62,4.35,0,,,,,,,,,
1/6/25,Antonios,,,,0,0,943.51,0,,549.75,2,0.58,8,0.13,,,,,,,,,
1/6/25,antoniot,,,,0,0,620,0,,215,1,0.35,0,0,,,,,,,,,
1/6/25,anyp,,,,0,0,200,0,,170,1,0.85,0,0,,,,,,,,,
1/6/25,argallegos,,,,0,0,14.7,0,,0,0,0.00,0,0,,,,,,,,,
1/6/25,ariasj,,,,0,0,1357.95,0,,512.95,4,0.38,8,0.04,,,,,,,,,
1/6/25,avaldez,,,,0,0,115,0,,0,0,0.00,0,0,,,,,,,,,
1/6/25,avelazquez,,,,271.75,4,1763.67,0,,972.08,4,0.55,8,0.55,,,,,,,,,
1/6/25,axelv,,,,0,0,437.05,0,,216.4,1,0.50,7.88,0,,,,,,,,,
1/6/25,barbieb,,,,0,0,294,0,,279,1,0.95,8,0.12,,,,,,,,,
1/6/25,brendame,,,,0,0,1219.12,0,,452.12,3,0.37,0,0,,,,,,,,,
1/6/25,briseidyc,,,,0,0,45,0,,0,0,0.00,0,0,,,,,,,,,
1/6/25,byronm,,,,0,0,406.13,0,,406.13,2,1.00,0,0,,,,,,,,,
1/6/25,carlosme,,,,0,0,80,0,,0,0,0.00,8,0,,,,,,,,,
1/6/25,celenep,,,,0,0,1965.3,0,,1300.3,4,0.66,8,1.01,,,,,,,,,
1/6/25,cmartinez,,,,0,0,959.37,0,,0,0,0.00,0,0,,,,,,,,,
1/6/25,creyes,,,,0,0,319.81,0,,0,0,0.00,7.77,0,,,,,,,,,
1/6/25,cristinal,,,,0,0,738.25,0,,245.72,2,0.33,4.7,0,,,,,,,,,
1/6/25,Cynthiar,,,,0,0,279.71,0,,200,2,0.72,8,0.09,,,,,,,,,
1/6/25,deselvam,,,,0,0,15,0,,0,0,0.00,0,0,,,,,,,,,
1/6/25,diannah,,,,0,0,1352.46,0,,1208.37,5,0.89,8,0.08,,,,,,,,,
1/6/25,drbadillo,,,,0,0,50.02,0,,0,0,0.00,0,0,,,,,,,,,
1/6/25,ecortez,,,,0,0,394.11,0,,228.99,0,0.58,0,0,,,,,,,,,
1/6/25,ecuevas,,,,0,0,470,0,,0,0,0.00,0,0,,,,,,,,,
1/6/25,eduardoru,,,,0,0,995.62,0,,825.62,3,0.83,7.72,0,,,,,,,,,
1/6/25,edwards,,,,0,0,660.25,0,,335.31,2,0.51,8,0,,,,,,,,,
1/6/25,emilianor,,,,0,0,125.01,0,,0,0,0.00,0,0,,,,,,,,,
1/6/25,erickm,,,,0,0,97.02,0,,0,0,0.00,0,0,,,,,,,,,
1/6/25,esmeraldam,,,,0,0,1.12,0,,0,0,0.00,0,0,,,,,,,,,
1/6/25,FabianC,,,,0,0,594.51,0,,373.83,3,0.63,8,0.76,,,,,,,,,
1/6/25,fernandag,,,,0,0,15,0,,0,0,0.00,0,0,,,,,,,,,
1/6/25,fernandomon,,,,0,0,1023,0,,593,2,0.58,8,0.6,,,,,,,,,
1/6/25,fgutierrez,,,,178.25,2,867.44,0,,389.19,2,0.45,5.81,0,,,,,,,,,
1/6/25,fjluna,,,,0,0,319.06,0,,319.06,1,1.00,0,0,,,,,,,,,
1/6/25,franciscos,,,,0,0,235,0,,0,0,0.00,0,0,,,,,,,,,
1/6/25,francymar,,,,0,0,81,0,,0,0,0.00,8,0,,,,,,,,,
1/6/25,fredm,,,,0,0,123.5,0,,78.5,1,0.64,8,0,,,,,,,,,
1/6/25,gabrielab,,,,0,0,1280.88,0,,950.88,5,0.74,0,0,,,,,,,,,
1/6/25,gcastellanos,,,,163,4,639.36,0,,386.36,2,0.60,8,1.07,,,,,,,,,
1/6/25,GeorgeL,,,,0,0,1103.15,0,,196.48,2,0.18,8,0.63,,,,,,,,,
1/6/25,gloriaf,,,,0,0,1520.43,0,,360,2,0.24,7.91,0,,,,,,,,,
1/6/25,gmoyeda,,,,0,0,525.02,0,,0,0,0.00,0,0,,,,,,,,,
1/6/25,GracielaM,,,,0,0,1066.02,0,,550,2,0.52,8,0.94,,,,,,,,,
1/6/25,guillermoc,,,,0,0,750.94,0,,370.43,3,0.49,8,0.2,,,,,,,,,
1/6/25,gustavoh,,,,40.75,1,40.75,0,,0,0,0.00,0,0,,,,,,,,,
1/6/25,hectorv,,,,40.75,1,40.75,0,,0,0,0.00,0,0,,,,,,,,,
1/6/25,hluevano,,,,0,0,150,0,,0,0,0.00,0,0,,,,,,,,,
1/6/25,hugod,,,,0,0,994.47,0,,648.47,4,0.65,0,0,,,,,,,,,
1/6/25,irerih,,,,0,0,275,0,,275,2,1.00,8,0,,,,,,,,,
1/6/25,irvinm,,,,0,0,1042.13,0,,595,3,0.57,7.88,0,,,,,,,,,
1/6/25,isidroc,,,,0,0,230,0,,0,0,0.00,0,0,,,,,,,,,
1/6/25,ismaelv,,,,0,0,624.12,0,,624.12,4,1.00,8,0.03,,,,,,,,,
1/6/25,ivanr,,,,0,0,0.01,0,,0,0,0.00,0,0,,,,,,,,,
1/6/25,ivanra,,,,40.75,1,365.24,0,,245,1,0.67,7.97,0,,,,,,,,,
1/6/25,jacquelynram,,,,40.75,1,90.75,0,,0,0,0.00,0,0,,,,,,,,,
1/6/25,jaimemo,,,,40.75,1,421.03,0,,0,0,0.00,0,0,,,,,,,,,
1/6/25,jazminhol,,,,0,0,1124,0,,974,3,0.87,8,0,,,,,,,,,
1/6/25,jcolunga,,,,0,0,15.01,0,,0,0,0.00,0,0,,,,,,,,,
1/6/25,jeanetts,,,,0,0,0,0,,0,1,-,0,0,,,,,,,,,
1/6/25,jesusf,,,,0,0,0,0,,0,1,-,8,0,,,,,,,,,
1/6/25,jgonzalez,,,,0,0,1864.22,0,,1059.32,4,0.57,8,0.07,,,,,,,,,
1/6/25,jonatanr,,,,0,0,349.07,0,,0,0,0.00,0,0,,,,,,,,,
1/6/25,jorgee,,,,0,0,180.02,0,,0,0,0.00,0,0,,,,,,,,,
1/6/25,jorgej,,,,0,0,302.14,0,,0,0,0.00,0,0,,,,,,,,,
1/6/25,jorgel,,,,0,0,0,0,,0,6,-,0,0,,,,,,,,,
1/6/25,JorgemA,,,,0,0,1040.12,0,,120,1,0.12,8,0.6,,,,,,,,,
1/6/25,josefinah,,,,0,0,708,0,,458,2,0.65,0,0,,,,,,,,,
1/6/25,josemun,,,,0,0,778.43,0,,520.33,5,0.67,8,0,,,,,,,,,
1/6/25,joser,,,,0,0,460.01,0,,0,0,0.00,0,0,,,,,,,,,
1/6/25,juang,,,,0,0,100,0,,0,0,0.00,7.97,0,,,,,,,,,
1/6/25,karina,,,,0,0,180,0,,0,0,0.00,0,0,,,,,,,,,
1/6/25,karlam,,,,0,0,1200.67,0,,905.52,3,0.75,0,0,,,,,,,,,
1/6/25,karymes,,,,0,0,1063.7,0,,751.98,3,0.71,8,0.2,,,,,,,,,
1/6/25,katherinem,,,,0,0,692.58,0,,423.58,3,0.61,8,0,,,,,,,,,
1/6/25,kcoronado,,,,0,0,2000.86,0,,649.72,3,0.32,7.92,0,,,,,,,,,
1/6/25,luisal,,,,0,0,50,0,,0,0,0.00,0,0,,,,,,,,,
1/6/25,luisort,,,,0,0,936.57,0,,212.57,1,0.23,0,0,,,,,,,,,
1/6/25,Luisro,,,,0,0,1615.36,1,,403.36,2,0.25,8,0.65,,,,,,,,,
1/6/25,luzg,,,,81.5,2,838.69,0,,100.47,2,0.12,7.95,0,,,,,,,,,
1/6/25,make,,,,0,0,608.03,0,,234.42,2,0.39,8,0.05,,,,,,,,,
1/6/25,manuels,,,,0,0,170,0,,0,0,0.00,0,0,,,,,,,,,
1/6/25,marianara,,,,40.75,1,544.86,0,,224.11,1,0.41,8,0,,,,,,,,,
1/6/25,mariavel,,,,178.25,2,1286.13,0,,392.73,2,0.31,7.99,0,,,,,,,,,
1/6/25,Mariavr,,,,0,0,201.7,0,,0,0,0.00,0,0,,,,,,,,,
1/6/25,marinaag,,,,0,0,463.66,0,,449.66,3,0.97,8,0.27,,,,,,,,,
1/6/25,mariselaz,,,,0,0,689.78,0,,550.53,4,0.80,7.71,0,,,,,,,,,
1/6/25,MarisolR,,,,0,0,761.16,0,,255.92,2,0.34,7.98,0,,,,,,,,,
1/6/25,marthagon,,,,0,0,0.02,0,,0,0,0.00,0,0,,,,,,,,,
1/6/25,MarvinA,,,,0,0,1672.36,0,,1353.18,5,0.81,8,0.98,,,,,,,,,
1/6/25,mayrao,,,,0,0,301.09,0,,121.02,1,0.40,0,0,,,,,,,,,
1/6/25,melissace,,,,0,0,166.01,0,,15.34,0,0.09,7.93,0,,,,,,,,,
1/6/25,Micahw,,,,0,0,450,0,,450,2,1.00,0,0,,,,,,,,,
1/6/25,michaelgo,,,,0,0,315,0,,0,0,0.00,0,0,,,,,,,,,
1/6/25,miriamm,,,,0,0,482.24,0,,212.24,2,0.44,0,0,,,,,,,,,
1/6/25,misaelm,,,,0,0,175.01,0,,0,0,0.00,0,0,,,,,,,,,
1/6/25,mpurata,,,,0,0,1564.2,0,,1444.2,7,0.92,0,0,,,,,,,,,
1/6/25,mramos,,,,40.75,1,309.06,0,,203.31,1,0.66,7.97,0,,,,,,,,,
1/6/25,msanchez,,,,0,0,1093.9,0,,0,0,0.00,8,0.25,,,,,,,,,
1/6/25,nathaliea,,,,0,0,30,0,,0,0,0.00,0,0,,,,,,,,,
1/6/25,navillel,,,,0,0,0,0,,0,1,-,8,0.21,,,,,,,,,
1/6/25,ObedD,,,,0,0,708,0,,613,5,0.87,8,1.07,,,,,,,,,
1/6/25,olgas,,,,0,0,200,0,,200,1,1.00,7.95,0,,,,,,,,,
1/6/25,oscarg,,,,0,0,1030.58,0,,366.65,1,0.36,8,0.09,,,,,,,,,
1/6/25,patrick,,,,0,0,1227.46,0,,845.26,4,0.69,0,0,,,,,,,,,
1/6/25,pedrom,,,,0,0,2276.37,0,,1743.47,7,0.77,8,1.07,,,,,,,,,
1/6/25,priscillam,,,,0,0,310.01,0,,0,0,0.00,0,0,,,,,,,,,
1/6/25,rafaelr,,,,0,0,655.03,0,,628,3,0.96,8,0.05,,,,,,,,,
1/6/25,renev,,,,0,0,225.7,0,,0,0,0.00,0,0,,,,,,,,,
1/6/25,rickyc,,,,137.5,1,1738.2,0,,1255.37,5,0.72,8,0.99,,,,,,,,,
1/6/25,rivasc,,,,0,0,737.12,0,,267.32,3,0.36,8,0.3,,,,,,,,,
1/6/25,rodolfom,,,,0,0,189.61,0,,0,0,0.00,0,0,,,,,,,,,
1/6/25,rodrigoca,,,,0,0,1323.18,0,,1093.18,6,0.83,8,0.34,,,,,,,,,
1/6/25,rosalba,,,,0,0,1147.26,0,,691.5,2,0.60,8,0.86,,,,,,,,,
1/6/25,ruthp,,,,40.75,1,530.75,0,,175,1,0.33,8,0.76,,,,,,,,,
1/6/25,samanthav,,,,0,0,1426.6,0,,537.74,3,0.38,7.83,0,,,,,,,,,
1/6/25,SandraV,,,,0,0,255,0,,255,2,1.00,7.81,0,,,,,,,,,
1/6/25,scarosales,,,,0,0,576.09,0,,201,1,0.35,8,0.25,,,,,,,,,
1/6/25,sofiaga,,,,0,0,758.39,0,,713.34,3,0.94,8,0,,,,,,,,,
1/6/25,sramirez,,,,0,0,360,0,,0,0,0.00,0,0,,,,,,,,,
1/6/25,stephaniev,,,,0,0,1259.76,0,,571.13,3,0.45,8,0.32,,,,,,,,,
1/6/25,ugarcia,,,,0,0,246,0,,0,0,0.00,0,0,,,,,,,,,
1/6/25,ugutierrez,,,,0,0,0.03,0,,0,0,0.00,0,0,,,,,,,,,
1/6/25,valeriadl,,,,0,0,50.09,0,,0,0,0.00,0,0,,,,,,,,,
1/6/25,vanesaa,,,,0,0,577.07,0,,500,1,0.87,8,1.02,,,,,,,,,
1/6/25,victordiaz,,,,0,0,882.82,0,,707.82,3,0.80,8,0.15,,,,,,,,,
1/6/25,victoriag,,,,0,0,45.01,0,,0,0,0.00,0,0,,,,,,,,,
1/6/25,victors,,,,0,0,350.67,0,,200.67,1,0.57,0,0,,,,,,,,,
1/6/25,walter,,,,0,0,1163.97,0,,300,1,0.26,8,1.13,,,,,,,,,
1/6/25,webpayments,,,,0,0,213.11,0,,0,0,0.00,0,0,,,,,,,,,
1/6/25,wnolasco,,,,40.75,1,293.85,0,,0,0,0.00,8,0,,,,,,,,,
1/6/25,yazmin,,,,0,0,732.34,0,,372.34,1,0.51,8,1.32,,,,,,,,,
1/6/25,yeimys,,,,0,0,0,0,,0,4,-,0,0,,,,,,,,,
1/6/25,yocelinee,,,,0,0,15.12,0,,0,0,0.00,8,0.03,,,,,,,,,
1/6/25,yvonnef,,,,81.5,2,1028.6,0,,276.98,2,0.27,8,1.05,,,,,,,,,
1/7/25,aaronr,,,,0,0,408.38,0,,408.38,2,1.00,0,0,,,,,,,,,
1/7/25,AbrahamD,,,,0,0,1660.41,0,,582.42,3,0.35,8,0.06,,,,,,,,,
1/7/25,AbrahamP,,,,0,0,426.03,0,,411.03,3,0.96,8,1.5,,,,,,,,,
1/7/25,acabello,,,,0,0,200,0,,0,0,0.00,0,0,,,,,,,,,
1/7/25,aduran,,,,40.75,1,738.75,0,,268,2,0.36,8,0.28,,,,,,,,,
1/7/25,AlanP,,,,0,0,180.92,0,,0,0,0.00,0,0,,,,,,,,,
1/7/25,AlejandraRa,,,,0,0,973.79,0,,343.95,2,0.35,8,0.19,,,,,,,,,
1/7/25,alexanderm,,,,81.5,2,916.5,0,,300,1,0.33,8,0,,,,,,,,,
1/7/25,alexandram,,,,0,0,800,0,,610,2,0.76,8,0.1,,,,,,,,,
1/7/25,AlexC,,,,137.5,1,835.87,0,,0,0,0.00,8,0.15,,,,,,,,,
1/7/25,alexiaz,,,,0,0,584,0,,484,3,0.83,8,0,,,,,,,,,
1/7/25,alfredojm,,,,0,0,15,0,,0,0,0.00,0,0,,,,,,,,,
1/7/25,alfredome,,,,0,0,1744.53,0,,1370.17,4,0.79,8,0.24,,,,,,,,,
1/7/25,almag,,,,40.75,1,826.75,0,,756,3,0.91,8,0,,,,,,,,,
1/7/25,alonsod,,,,40.75,1,826.2,0,,0,0,0.00,7.77,0,,,,,,,,,
1/7/25,andreaam,,,,137.5,1,622.94,0,,485.44,2,0.78,8,0,,,,,,,,,
1/7/25,andreae,,,,0,0,925.99,0,,617.99,4,0.67,8,0.19,,,,,,,,,
1/7/25,andresm,,,,0,0,589.76,0,,237.12,1,0.40,8,0,,,,,,,,,
1/7/25,Antonios,,,,40.75,1,953.61,0,,150,1,0.16,8,0.15,,,,,,,,,
1/7/25,antoniot,,,,0,0,421,0,,186,1,0.44,0,0,,,,,,,,,
1/7/25,argallegos,,,,0,0,15,0,,0,0,0.00,0,0,,,,,,,,,
1/7/25,ariasj,,,,0,0,513.1,0,,306.52,2,0.60,7.8,0,,,,,,,,,
1/7/25,avaldez,,,,0,0,45,0,,0,0,0.00,0,0,,,,,,,,,
1/7/25,avelazquez,,,,137.5,1,1110.96,0,,508.46,2,0.46,7.15,0,,,,,,,,,
1/7/25,axelv,,,,0,0,876.36,0,,491.12,3,0.56,8,0.55,,,,,,,,,
1/7/25,barbieb,,,,0,0,239.7,0,,174.7,1,0.73,8,0.04,,,,,,,,,
1/7/25,brendame,,,,0,0,388.62,0,,358.62,3,0.92,0,0,,,,,,,,,
1/7/25,carlosme,,,,0,0,30,0,,0,0,0.00,7.97,0,,,,,,,,,
1/7/25,celenep,,,,0,0,435,0,,200,1,0.46,8,1,,,,,,,,,
1/7/25,creyes,,,,0,0,717.97,0,,34.66,1,0.05,8,0.08,,,,,,,,,
1/7/25,cristinal,,,,137.5,1,241.5,0,,0,0,0.00,7.73,0,,,,,,,,,
1/7/25,Cynthiar,,,,40.75,1,535.24,0,,450,3,0.84,8,0.1,,,,,,,,,
1/7/25,deselvam,,,,0,0,10,0,,0,0,0.00,0,0,,,,,,,,,
1/7/25,diannah,,,,0,0,823.86,0,,723.86,4,0.88,8,0.04,,,,,,,,,
1/7/25,drbadillo,,,,0,0,150.02,0,,0,0,0.00,0,0,,,,,,,,,
1/7/25,ecortez,,,,0,0,15,0,,0,0,0.00,0,0,,,,,,,,,
1/7/25,ecuevas,,,,0,0,300.02,0,,0,0,0.00,0,0,,,,,,,,,
1/7/25,eduardoru,,,,0,0,410.81,0,,83.81,1,0.20,8,0.35,,,,,,,,,
1/7/25,edwards,,,,0,0,515.69,0,,309,3,0.60,8,0,,,,,,,,,
1/7/25,emilianor,,,,0,0,45.01,0,,0,0,0.00,0,0,,,,,,,,,
1/7/25,erickm,,,,0,0,545,0,,0,0,0.00,0,0,,,,,,,,,
1/7/25,esmeraldam,,,,0,0,15,0,,0,0,0.00,0,0,,,,,,,,,
1/7/25,FabianC,,,,137.5,1,511.25,0,,238.75,1,0.47,8,0.71,,,,,,,,,
1/7/25,fernandag,,,,0,0,30,0,,0,0,0.00,0,0,,,,,,,,,
1/7/25,fernandomon,,,,0,0,811,0,,220,2,0.27,7.93,0,,,,,,,,,
1/7/25,fgutierrez,,,,0,0,945.11,0,,502.57,2,0.53,8,0.22,,,,,,,,,
1/7/25,franciscos,,,,0,0,215,0,,0,0,0.00,0,0,,,,,,,,,
1/7/25,francymar,,,,0,0,215.36,0,,0,0,0.00,8,0,,,,,,,,,
1/7/25,fredm,,,,0,0,395,0,,0,0,0.00,8,0.16,,,,,,,,,
1/7/25,gabrielab,,,,0,0,1109.31,0,,329.31,2,0.30,0,0,,,,,,,,,
1/7/25,gcastellanos,,,,122.25,3,327.25,0,,0,0,0.00,8,0.65,,,,,,,,,
1/7/25,GeorgeL,,,,0,0,799.08,0,,360.21,4,0.45,8,0.47,,,,,,,,,
1/7/25,gloriaf,,,,81.5,2,458.12,0,,146.58,1,0.32,8,0.05,,,,,,,,,
1/7/25,gmoyeda,,,,0,0,30.03,0,,0,0,0.00,0,0,,,,,,,,,
1/7/25,gorellana,,,,0,0,1121.07,0,,602.73,4,0.54,7.86,0,,,,,,,,,
1/7/25,GracielaM,,,,0,0,255.42,0,,194.75,2,0.76,8,0.81,,,,,,,,,
1/7/25,griseldad,,,,0,0,0,0,,0,2,-,0,0,,,,,,,,,
1/7/25,guillermoc,,,,40.75,1,837.28,0,,0,0,0.00,7.99,0,,,,,,,,,
